page_order,name_ja,zone_name,obtention_desc,attri,positi,lv,GP,TP,kick,body,control,guard,speed,stamina,guts,freedom,h1,h2,h3,h4,name_romanji,body_type,full_ja,kanji_ja,name_en,full_en,id
,ダイク,,スカウト,風,DF,,128,86,76,73,34,80,37,32,73,27,パワーチャージ,フラッシュアッパー,メガクェイク,せいぎのてっけん,daiku,3,ダイク・ダイナモ,,Dynamo,Drake Dynamo,2150
,ディラン,,スカウト,火,FW,,125,110,95,52,60,47,51,60,62,8,ユニコーンブースト (C),フーセンガム,レボリューションV,ちょうわざ！,deiran,,ディラン・キース,,Keats,Dylan Keats,2151
,テッド,,スカウト,山,DF,,121,144,47,40,45,55,68,48,62,56,パワーチャージ,クイックドロウ,ムーンサルト,フレイムダンス,teddo,1,テッド・ブライアン,,Bryant,Ted Bryant,2152
,トニー,,スカウト,火,DF,,140,115,52,68,53,74,52,54,49,28,キラースライド,パワーチャージ,パトリオットシュート (L),ホーントレイン (B),tonii,3,トニー・ストライダス,,Strider,Tony Strider,2153
,ドモン,,スカウト,林,DF,5,129,125,56,61,62,76,60,65,61,9,ジ・イカロス,ボルケイノカット V2(B),バックトルネード (B),ディフェンスフォース,domon,,どもん あすか,土門 飛鳥,Bobby,Bobby Shearer,2154
,ボブ,,スカウト,風,DF,,127,122,69,54,55,51,52,49,54,52,フーセンガム,なまける,ブレードアタック,むげんのかべ,bobu,4,ボブ・ボビンス,,Bobbins,Bob Bobbins,2155
,マーク,,スカウト,林,MF,,131,130,68,88,64,57,58,57,54,4,グランフェンリル G2,ジ・イカロス,オフェンスフォース,トライペガサス,maaku,,マーク・クルーガー,,Krueger,Mark Krueger,2156
,ミケーレ,,スカウト,山,FW,,125,124,62,66,69,55,50,60,53,10,トライペガサス,ジグザグスパーク,レボリューションV,ウルトラムーン,mikeere,,ミケーレ・ジャックス,,Jax,Gabriel Jax,2157
,ロブ,,スカウト,風,DF,,118,112,63,51,52,50,62,56,56,34,トカチェフボンバー (C),ブレードアタック,パワーチャージ,アサルトシュート (L),robu,,ロブ・パーカー,,Washing.,Corey Washington,2158
,アレサンド,,スカウト,林,MF,,100,148,61,62,62,57,63,58,56,0,ひとりワンツー,レインボーループ (L),ブロックサーカス,ラッキー！,aresando,,アレサンドロ・ロッサ,,Rossa,Alessandro Rossa,2159
,アンジェロ,,スカウト,風,MF,5,115,133,50,53,64,68,72,48,58,23,ディバインアロー (Lv1),フォトンフラッシュ (Lv1),シャインドライブ (Lv37),ヘブンズタイム (Lv60),anjero,1,アンジェロ・ガブリーニ,,Gabrini,Angelo Gabrini,2160
,エンリコ,,スカウト,山,MF,,128,126,65,77,52,53,52,54,56,19,ひとりワンツー,クロスドライブ (C),エコーボール,トリプルブースト (L),enriko,,エンリコ・オリビエ,,Oliviero,Enrico Oliviero,2161
,オットリ,,スカウト,林,DF,,140,126,60,66,61,72,53,56,61,13,フルパワーシールド,バーバリアンのたて (B),パワーチャージ,ガニメデプロトン,ottori,4,オットリーノ・ノビリ,,Nobili,Otto Nobili,2162
,ガッツ,,スカウト,火,DF,5,135,115,58,52,62,76,51,47,86,3,ひとりワンツー,バーバリアンのたて (B),ぶんしんディフェンス,プロファイルゾーン,gattsu,3,アントン・ガッツーゾ,,Graziuso,Anton Graziuso,2163
,ジャンルカ,,スカウト,林,MF,,122,123,56,65,64,57,64,52,56,11,あびせげり (C),エコーボール,トリプルブースト (L),ウォーターベール,janruka,,ジャンルカ・ザナルディ,,Zanardi,Gianluca Zanardi,2164
,ジュゼッペ,,スカウト,風,DF,,140,122,49,48,55,77,52,48,64,45,ブロックサーカス,モグラフェイント,モグラシャッフル,エコーボール,juzeppe,,ジュゼッペ・カンナバロ,,Cannav.,Giuseppe Cannavaro,2165
,ジョジョ,,スカウト,山,MF,,132,126,56,74,61,59,59,54,61,6,ブレードアタック,エコーボール,ばくれつパンチ,ヘブンズタイム,jojo,,ジョルジョ・ジャンニーニ,,Giannini,Giorgio Giannini,2166
,ダニエレ,,スカウト,火,GK,,136,136,48,68,53,75,66,37,61,21,ギガントウォール,ばくれつパンチ,まきわりチョップ,コロッセオガード,daniere,4,ダニエレ・サンクティス,,Sanctis,Daniele Sanctis,2167
,ダンテ,,スカウト,火,MF,,140,124,83,70,52,51,51,42,76,7,エコーボール,バーバリアンのたて (B),ヘビーベイビー (B),さばきのてっつい (B),dante,3,ダンテ・ディアブロ,,Diavolo,Dante Diavolo,2168
,ヒデナカタ,,スカウト,山,MF,50,144,120,85,70,70,60,64,68,62,1,ちょうわざ！,ブレイブショット （L),ブロックサーカス,スーパーエラシコ (LV60),hidenakata,,なかた ひでとし,中田 英寿,Nakata,Hidetoshi Nakata,2169
,フィディオ,,スカウト,林,FW,,115,130,62,78,79,46,66,58,66,5,オーディンソード (C)改(Lv1),ひとりワンツー (Lv1),ディバインアロー (Lv42),イケメンUP！ (Lv58),fyideio,,フィディオ・アルデナ,,Bianchi,Paolo Bianchi,2170
,ブラージ,,スカウト,風,GK,,107,124,63,50,72,86,32,36,83,12,コロッセオガード 改(Lv1),クリティカル！ (Lv1),アースクェイク (Lv33),ギガントウォール (Lv42),buraaji,3,ジジ・ブラージ,,Blasi,Gigi Blasi,2171
,ベント,,スカウト,風,DF,,126,122,42,52,56,77,80,56,56,11,しっぷうダッシュ,バーバリアンのたて (B),ダッシュストーム,スピードプラス,bento,,ベント・ガリアーノ,,Galliano,Vento Galliano,2172
,マルコ,,スカウト,山,DF,,132,122,56,61,65,66,62,68,56,5,ブロックサーカス (Lv1),ムーンサルト (Lv1),イケメンUP！,エコーボール,maruko,,マルコ・マセラッティ,,Maserati,Marco Maserati,2173
,ラファエレ,,スカウト,山,FW,,120,118,70,60,52,63,71,48,60,16,フリーズショット,クイックドロウ,リフレクトバスター,トリプルブースト (L),rafuaere,,ラファエレ・ジェネラーニ,,Generani,Raffaele Generani,2174
,ウルソ,,スカウト,火,DF,,130,122,50,58,56,66,53,51,51,38,ぶんしんディフェンス,スーパースキャン,トリプルディフェンス,セキュリティショット,uruso,3,ウルソ・ノゲイラ,,Nogueira,Ulisses Nogueira,2175
,ガト,,スカウト,火,FW,,130,121,76,68,57,63,63,55,60,0,シャインドライブ,ねっけつヘッド,カマイタチ,ストライクサンバ,gato,,ガト,,Carvalho,Gato Carvalho,2176
,カバーロ,,スカウト,火,DF,,110,132,68,60,68,64,44,44,71,13,ぶんしんディフェンス,フォトンフラッシュ,ローリングスライド,さばきのてっつい (B),kabaaro,,カバーロ・オリビエラ,,Oliveira,Gervasio Oliveira,2177
,グリロ,,スカウト,林,FW,,133,125,63,58,57,55,58,49,62,19,シャインドライブ,クルクルヘッド (C),フーセンガム,スーパーエラシコ,guriro,1,グリロ・サントス,,Santos,Grillo Santos,2178
,コルジァ,,スカウト,山,MF,,127,122,50,57,55,75,70,67,64,0,シャインドライブ,スーパーエラシコ,ダッシュアクセル,ラン・ボール・ラン,korujia,,コルジァ・セレーゾ,,Cerezo,Coruja Cerezo,2179
,シャバリー,,スカウト,山,GK,,121,137,76,56,63,76,40,47,75,5,ぶんしんブロック,ねっけつヘッド,カポエィラスナッチ,ドこんじょうキャッチ,shabarii,4,シャバリー・リベイロ,,Ribeiro,Xavier Ribeiro,2180
,ティグレ,,スカウト,風,MF,,127,118,52,74,58,50,69,60,51,11,ダブルトルネード (B),ニニンサンキャク,イケイケ ！,ヒートタックル,teigure,,ティグレ・メンデス,,Mendes,Tigre Mendes,2181
,バーグレ,,スカウト,風,DF,,122,116,47,59,58,66,48,60,61,9,デュアルストーム,トカチェフボンバー (C),ハーヴェスト,ちょうわざ！,baagure,,バーグレ・アントニオ,,Bagre,Antonio Bagre,2182
,ファルカオ,,スカウト,山,GK,,120,136,49,61,52,72,59,62,56,40,カポエィラスナッチ V2,ワイルドクロー,ターザンキック (C),モグラシャッフル,fuarukao,,ファルカオ・ダシウバ,,Da Silva,Falcão Da Silva,2183
,フォルミガ,,スカウト,山,DF,,123,121,51,56,62,70,60,56,57,17,ニニンサンキャク,ボルケイノカット (B),バックトルネード (B),かえんほうしゃ,fuorumiga,1,フォルミガ・クレメンス,,Clemens,Formiga Clemens,2184
,プレザ,,スカウト,風,MF,,115,129,52,58,74,48,75,50,77,0,ローリングスライド,ジグザグスパーク,セツヤク！,ふうじんのまい,pureza,,プレザ,,Passos,Presa Passos,2185
,ボルボレタ,,スカウト,風,MF,,118,110,67,60,69,62,65,64,48,5,シャインドライブ,とうめいフェイント,オオウチワ,つうてんかくシュート (C),boruboreta,,ボルボレタ・バルボッサ,,Barboza,Borboleta Barboza,2186
,モンストロ,,スカウト,火,DF,,128,115,96,64,40,58,51,48,67,14,ローリングスライド,ブレードアタック,ザ・ウォール (B),ちゃぶだいがえし,monsutoro,3,モンストロ,,Ximenes,Monstro Ximenes,2187
,ラガルート,,スカウト,林,DF,,124,117,50,51,50,68,69,64,68,20,ローリングスライド,ムーンサルト,フレイムダンス,ウルトラムーン,ragaruuto,,ラガルート・カルロス,,Lagarto,Carlos Lagarto,2188
,レオナルド,,スカウト,林,MF,,130,125,68,100,51,68,45,39,60,9,ダブルトルネード (B),スーパーエラシコ,イケメンUP！,サザンクロスカット,reonarudo,,レオナルド・アルメイダ,,Almeida,Leonardo Almeida,2189
,ロニージョ,,スカウト,火,FW,,130,114,85,60,70,60,60,63,54,8,ストライクサンバ V2(Lv1),スーパーエラシコ (Lv1),スピニングシュート (C)(Lv40),ぞくせいきょうか (Lv55),roniijo,,マック・ロニージョ,,Robingo,Mac Robingo,2190
,ウィンディ,,スカウト,風,DF,,115,104,68,57,69,60,78,50,45,17,ぶんしんディフェンス,ぶんしんフェイント,エアライド,ザ・ハリケーン,uindei,,ウィンディ・ファスタ,,Vitesse,Zephyr Vitesse,2191
,ウォルター,,スカウト,山,DF,,130,120,63,65,60,71,45,48,49,40,モグラシャッフル,スーパーアルマジロ,グランドクェイク (B),ザ・マウンテン (B),uorutaa,4,ウォルター・マウンテン,,Mountain,Walter Mountain,2192
,キート,,スカウト,火,MF,,128,114,64,60,61,60,49,61,76,1,ダブルグレネード (C),みんなイケイケ！,フェイクボンバー,ジャンピングサンダー,kiito,,キート・ライアンド,,Ryan,Keith Ryan,2193
,ケーン,,スカウト,林,GK,,114,130,55,52,55,52,68,52,52,48,マジン・ザ・ハンド (林),イケメンUP！,ゴッドハンドX,ムゲン・ザ・ハンド,keen,,ケーン・サイトー,,DiFortune,Keenan DiFortune,2194
,ゴーシュ,,スカウト,火,FW,,133,124,79,66,58,62,66,64,56,7,ファイアトルネード 改(C),フレイムダンス,ヒートタックル,ばくねつスクリュー (C),gooshu,,ゴーシュ・フレア,,Flare,Gareth Flare,2195
,ジニー,,スカウト,林,DF,,123,115,56,52,68,67,52,62,61,12,かげぬい,とうめいフェイント,ダブルサイクロン,むぞくせい,jinii,,ジニー・ゲイノ,,Gaines,Jimi Gaines,2196
,シンティ,,スカウト,風,MF,,120,120,62,62,62,62,62,65,62,3,ライトニングアクセル,シューティングスター (B),ダッシュストーム,トリプルディフェンス,shintei,,シンティ・ハンパ,,Hampton,Quint Hampton,2197
,スキッド,,スカウト,火,FW,,119,132,43,70,57,71,53,55,70,18,ツナミブースト (L),みんなイケイケ！,ボルケイノカット (B),ウォーターベール,sukiddo,,スキッド・ウー,,Hedgeer,Jazzy Hedgeer,2198
,ドラゴ,,スカウト,林,FW,,124,117,85,56,62,50,30,71,67,31,ダブル・ジョー,エアライド,ドラゴンクラッシュ 改(C),こんしん！,dorago,,ドラゴ・ヒル,,Drago,Drago Hill,2199
,マキシ,,スカウト,風,MF,,127,120,60,62,79,70,56,58,62,4,スピードフォース,ガイアブレイク,エアライド,がくしゅう,makishi,,マキシ・クゥ,,Maximino,Maximino Cruz,2200
,マッコール,,スカウト,火,DF,,123,122,52,52,69,55,55,56,50,42,せんぷうじん (B),スピニングシュート (C),カポエィラスナッチ,ラッキー！,makkooru,1,マッコール・キサッラ,,Mangrove,Jarell Mangrove,2201
,マロン,,スカウト,火,DF,,124,127,48,48,52,56,60,62,66,50,まぼろしドリブル,ラッキー！,レインボーループ (L),フレイムダンス,maron,1,マロン・イアン,,Ferrum,Ian Ferrum,2202
,メイガー,,スカウト,山,MF,,122,128,58,61,62,60,59,62,60,17,フェイクボール,メテオシャワー,ゴットノウズ,メガネクラッシュ (C),meigaa,,メイガー・ネイサン,,Vitrum,Vic Vitrum,2203
,ユーム,,スカウト,林,MF,,128,108,59,76,62,58,48,48,61,26,アルマジロサーカス,クルクルヘッド (C),クンフーアタック (B),デュアルストライク,yuumu,1,ユーム・リンジー,,Haddad,Yasir Haddad,2204
,リュー,,スカウト,風,MF,,136,125,73,63,50,52,60,60,55,13,エターナルブリザード (Lv1),ジグザグスパーク (Lv20),ふうじんのまい (Lv58),ホエールガード (Lv62),ryuu,,リュー・スケール,,Leung,Li Leung,2205
,ロココ,,スカウト,山,GK,5,110,132,58,50,57,85,55,69,73,8,タマシイ・ザ・ハンド G2(Lv1),Xブラスト (Lv1),ゴッドハンドX (Lv2),ブレードアタック (Lv50),rokoko,,ロココ・ウルパ,,Helio,Hector Helio,2206
